USERID,BROWSER_COUNT,COURSE_COUNT,COURSE_LAST_ACCESS,COURSE_SUM_VIEW,COURSE_AVG_SCORE,EXAM_AH_SCORE,EXAM_WRITEN_SCORE,EXAM_MIDDLE_SCORE,EXAM_LAB,EXAM_PROGRESS,EXAM_GROUP_SCORE,EXAM_FACE_SCORE,EXAM_ONLINE_SCORE,NODEBB_LAST_POST,NODEBB_CHANNEL_COUNT,NODEBB_TOPIC_COUNT,COURSE_SUM_VIDEO_LEN,SEX,MAJORID,STATUS,GRADE,CLASSID,EXAM_HOMEWORK,EXAM_LABSCORE,EXAM_OTHERSCORE,NODEBB_PARTICIPATIONRATE,COURSE_WORKTIME,COURSE_WORKACCURACYRATE,COURSE_WORKCOMPLETERATE,NODEBB_POSTSCOUNT,NODEBB_NORMALBBSPOSTSCOUONT,NODEBB_REALBBSARCHIVECOUNT,NORMALBBSARCHIVECOUNT,COURSE_WORKCOUNT,STUNO,ID,STUID,COURSEOPENID,HOMEWORKSCORE,WRITTENASSIGNMENTSCORE,MIDDLEASSIGNMENTSCORE,LABSCORE,OTHERSCORE,TOTALSCORE,STUDYTERM,COURSEID,EXAMNUM,PROCESS,GROUPSTUDYSCORE,FACESTUDYSCORE,ONLINESTUDYSCORE
310_20168310100456,296.0,90,1513862623.0,0.006423611111111111,,88.53846153846153,15.23076923076923,7.3076923076923075,67.9,1.1538461538461537,0.0,14.184615384615384,3.6884615384615387,1513862842.0,15.0,18.0,8.75,女,310_260000247,注册,201603,310_20168310100049,37.69230769230769,10.384615384615385,0,8.5875,5598.25,65.425,75.0,1.0,0.0,1.0,0.0,4.0,20168310100456,-ceuacmo9jlm7m2s7ehedw,310_20168310100456,a0euanqnrrzbdsesy4rymw,27,0,15,0,0,80,201703,310_260000656,"2,7510",3,0,19.4,18.0
310_20168310100453,,18,,,,63.0,13.0,2.2857142857142856,16.0,0.0,0.0,12.807142857142857,4.714285714285714,,,,0.0,女,310_260000247,注册,201603,310_20168310100049,24.0,6.142857142857143,0,0.0,0.0,34.4,80.0,0.0,0.0,0.0,0.0,2.0,20168310100453,6a-vaeyodbpiq5hqexeefq,310_20168310100453,a0euanqnrrzbdsesy4rymw,0,0,0,0,0,32,201703,310_260000656,"2,7510",0,0,15.8,16.0
310_20168310100449,28.0,2091,1509183289.0,0.2864814814814815,,72.53846153846153,14.0,3.769230769230769,40.0375,6.076923076923077,0.0,13.138461538461538,3.5384615384615383,,,,0.0,女,310_260000247,注册,201603,310_20168310100049,23.384615384615383,14.615384615384615,0,0.0,0.0,51.6,80.0,0.0,0.0,0.0,0.0,2.2,20168310100449,rgknaeyoj5jnisksa0s46a,310_20168310100449,a0euanqnrrzbdsesy4rymw,0,0,17,0,0,49,201703,310_260000656,"2,7510",0,0,15.8,16.0
310_20168310050647,92.0,18,1514066029.0,0.00125,,76.86666666666666,15.533333333333333,3.533333333333333,39.0,0.0,1.8,11.006666666666666,2.57,,,,0.0,女,310_260000247,注册,201603,310_20168310050015,26.6,15.8,0,0.0,1387.25,34.475,75.0,0.0,0.0,0.0,0.0,2.75,20168310050647,fsoyat2o85jbbbmcfzuptg,310_20168310050647,a0euanqnrrzbdsesy4rymw,23,0,19,0,0,70,201703,310_260000656,"2,7510",0,0,14.0,14.0
310_20168310050655,48.0,36,1514145269.0,0.00125,,84.75,16.4375,3.9375,40.57142857142857,0.3125,1.8375,10.965625,2.471875,,,,0.0,女,310_260000247,注册,201603,310_20168310050015,33.125,15.9375,0,0.0,681.75,34.4,75.0,0.0,0.0,0.0,0.0,3.75,20168310050655,hgmtatuowqfbuama1-ifta,310_20168310050655,a0euanqnrrzbdsesy4rymw,0,0,19,0,0,50,201703,310_260000656,"2,7510",0,0,15.6,15.0
310_20168310050650,139.0,136,1511183348.0,0.011608796296296296,,88.33333333333333,17.6,6.866666666666666,35.6875,0.0,1.8,11.36,2.24,1495487804.0,1.0,1.0,0.0,女,310_260000247,注册,201603,310_20168310050015,33.4,15.133333333333333,0,0.0,4624.0,25.7,73.334,0.0,0.0,0.0,0.0,8.2,20168310050650,3plwac6of4xil2kajtyluw,310_20168310050650,a0euanqnrrzbdsesy4rymw,37,0,20,0,0,86,201703,310_260000656,"2,7510",0,0,15.6,14.0
310_20168310050659,184.0,18,1513826375.0,,,85.6875,14.375,5.6875,41.75,0.0,1.8,10.396875,2.434375,,,,0.0,女,310_260000247,注册,201603,310_20168310050015,35.4375,15.5,0,0.0,6341.75,31.7725,75.0,0.0,0.0,0.0,0.0,5.5,20168310050659,hbxqataotpjpixwtcdaw-q,310_20168310050659,a0euanqnrrzbdsesy4rymw,37,0,19,0,0,84,201703,310_260000656,"2,7510",0,0,14.0,14.0
310_20168310050663,94.0,270,1513163733.0,488.609375,,89.625,16.9375,6.0,46.39,1.0625,1.8375,10.828125,2.496875,,,,0.0,女,310_260000247,注册,201603,310_20168310050015,35.5,16.0,0,0.0,4280.75,40.105,75.0,0.0,0.0,0.0,0.0,4.25,20168310050663,ps9eatio7b9aaitpwv2giw,310_20168310050663,a0euanqnrrzbdsesy4rymw,39,0,20,0,0,90,201703,310_260000656,"2,7510",0,0,15.6,15.0
310_20168310050657,201.0,18,1513891718.0,0.121875,,87.5,16.6875,4.0625,45.98,0.0,1.6875,10.775,2.496875,,,,0.0,女,310_260000247,注册,201603,310_20168310050015,35.8125,15.9375,0,0.0,6284.0,28.435,75.0,0.0,0.0,0.0,0.0,10.0,20168310050657,dhatatuo0znlomw7su5sra,310_20168310050657,a0euanqnrrzbdsesy4rymw,37,0,20,0,0,87,201703,310_260000656,"2,7510",0,0,15.6,15.0
310_20168310050665,113.0,340,1512401414.0,0.17629629629629628,,89.6,17.466666666666665,6.866666666666666,32.53125,0.5333333333333333,1.92,11.283333333333333,2.533333333333333,1495481701.0,1.0,1.0,0.0,女,310_260000247,注册,201603,310_20168310050015,34.53333333333333,14.933333333333334,0,0.0,10927.25,44.4325,75.0,0.0,0.0,0.0,0.0,3.5,20168310050665,stfwafsnn7bp0mwspjp7ma,310_20168310050665,a0euanqnrrzbdsesy4rymw,36,0,20,0,0,93,201703,310_260000656,"2,7510",0,0,18.6,18.0
310_20168310050661,61.0,85,1510938983.0,101.81445601851851,,90.33333333333333,18.133333333333333,6.866666666666666,45.62,0.06666666666666667,1.96,11.713333333333333,2.5733333333333333,,,,0.0,女,310_260000247,注册,201603,310_20168310050015,34.2,14.866666666666667,0,0.0,4995.75,45.0075,75.0,0.0,0.0,0.0,0.0,3.0,20168310050661,ygoaab-ozqfptol0xqqohq,310_20168310050661,a0euanqnrrzbdsesy4rymw,35,0,20,0,0,93,201703,310_260000656,"2,7510",0,0,19.2,18.8
310_20168310050645,81.0,252,1510925166.0,0.043333333333333335,0.5309446254071661,91.375,17.0,6.5,47.2,1.0,1.8375,11.23125,2.496875,,,,0.0,女,310_260000247,注册,201603,310_20168310050015,36.125,16.25,0,0.0,-155833.5,46.7925,75.0,0.0,0.0,0.0,0.0,2.75,20168310050645,quzfaa6omkjn943twcrjzw,310_20168310050645,a0euanqnrrzbdsesy4rymw,35,0,20,0,0,85,201703,310_260000656,"2,7510",0,0,15.6,15.0
310_20168310080666,280.0,1664,1512050705.0,0.11074074074074074,0.5714285714285714,87.4,15.6,7.066666666666666,50.108333333333334,1.0,0.0,15.59,2.566666666666667,,,,0.0,女,310_260000247,注册,201603,310_20168310080024,34.0,12.466666666666667,0,5.4783333333333335,3008.0,47.295,83.33333333333333,1.1666666666666667,0.0,0.8333333333333334,0.0,6.333333333333333,20168310080666,nprwaaqotybjyvfkjh4srw,310_20168310080666,a0euanqnrrzbdsesy4rymw,38,0,19,0,0,92,201703,310_260000656,"2,7510",0,0,19.0,16.0
310_20158310081386,160.0,11,1510311465.0,,,80.5,15.875,10.75,16.5,0.0,3.3375,6.69375,1.5,,,,0.0,女,310_260000090,毕业,201503,310_20158310080099,22.75,19.625,0,0.0,2965.75,12.685,50.0,0.0,0.0,0.0,0.0,9.75,20158310081386,4woeacwolofh0vgsi3-dka,310_20158310081386,a0euanqnrrzbdsesy4rymw,35,0,19,0,0,78,201703,310_260000656,"2,7510",0,0,12.0,12.0
310_20158310081339,135.0,11,1514730621.0,,,86.75,17.75,12.0,14.875,0.0,3.1875,7.58125,1.5,1494446085.0,2.0,2.0,0.0,女,310_260000090,毕业,201503,310_20158310080099,23.875,21.0,0,2.8725,3966.25,24.6075,50.0,4.5,0.0,0.5,0.0,7.25,20158310081339,mzspatco4anpsrvyaihsag,310_20158310081339,a0euanqnrrzbdsesy4rymw,37,0,19,0,0,84,201703,310_260000656,"2,7510",0,0,16.0,12.0
310_20158310081354,153.0,11,1511381238.0,,,81.5,17.125,7.25,29.25,0.0,3.0,7.30625,1.5,1494448337.0,3.0,3.0,0.0,女,310_260000090,毕业,201503,310_20158310080099,21.875,23.5,0,0.0,6955.5,33.4775,50.0,0.0,0.0,0.0,0.0,4.5,20158310081354,st-sac-ocbxlwqda4v0uta,310_20158310081354,a0euanqnrrzbdsesy4rymw,33,0,20,0,0,81,201703,310_260000656,"2,7510",0,0,16.0,12.0
310_20168310080677,235.0,5117,1513534461.0,6041.07494212963,,79.6,15.0,7.6,20.333333333333332,7.933333333333334,0.0,13.483333333333333,3.14,,,,275.6666666666667,女,310_260000247,注册,201603,310_20168310080024,32.733333333333334,7.6,0,4.57,2990.5,52.37,83.33333333333333,5.333333333333333,0.0,0.8333333333333334,0.0,3.3333333333333335,20168310080677,1xkoacmosrpjetw18cv8oq,310_20168310080677,a0euanqnrrzbdsesy4rymw,29,0,19,0,0,80,201703,310_260000656,"2,7510",3,0,12.0,20.0
310_20168310080673,303.0,2992,1513069465.0,4343.236111111111,0.4533898305084746,95.57142857142857,17.428571428571427,8.642857142857142,44.99285714285714,15.214285714285714,0.0,16.360714285714284,3.017857142857143,1512132067.0,1.0,1.0,0.0,女,310_260000247,注册,201603,310_20168310080024,37.07142857142857,13.0,0,7.653333333333333,2921.8333333333335,49.358333333333334,83.33333333333333,12.5,0.0,1.3333333333333333,0.0,4.666666666666667,20168310080673,3iamaq-ookhm8vf6vtyf-q,310_20168310080673,a0euanqnrrzbdsesy4rymw,39,0,19,0,0,97,201703,310_260000656,"2,7510",0,0,19.0,20.0
310_20168310080662,376.0,288,1513189702.0,0.029444444444444443,,93.21428571428571,17.285714285714285,8.357142857142858,44.614285714285714,0.0,0.0,15.589285714285714,3.0892857142857144,,,,26.5,女,310_260000247,注册,201603,310_20168310080024,36.785714285714285,12.0,0,7.653333333333333,3599.3333333333335,45.973333333333336,83.33333333333333,24.5,0.0,1.3333333333333333,0.0,6.166666666666667,20168310080662,vjqvaauomz9jysqamc2k-q,310_20168310080662,a0euanqnrrzbdsesy4rymw,39,0,18,0,0,93,201703,310_260000656,"2,7510",0,0,16.0,20.0
310_20158310081372,175.0,11,1509911035.0,,,87.5,17.25,10.5,24.6875,0.0,3.3,8.25625,1.5,,,,0.0,女,310_260000090,毕业,201503,310_20158310080099,24.375,22.375,0,0.0,2350.25,15.155,50.0,0.0,0.0,0.0,0.0,8.75,20158310081372,5bdnapmn8zlklsqmvkc4aa,310_20158310081372,a0euanqnrrzbdsesy4rymw,39,0,19,0,0,88,201703,310_260000656,"2,7510",0,0,18.0,12.0
310_20158310081353,327.0,11,1510743672.0,,,83.75,17.25,12.125,20.791666666666668,0.0,3.225,7.88125,1.5,,,,0.0,女,310_260000090,毕业,201503,310_20158310080099,23.0,18.875,0,0.0,-62905.75,43.73,50.0,0.0,0.0,0.0,0.0,4.25,20158310081353,lhj7apons5nj-sb8tohpvq,310_20158310081353,a0euanqnrrzbdsesy4rymw,34,0,19,0,0,81,201703,310_260000656,"2,7510",0,0,16.0,12.0
310_20158310081359,141.0,11,1514055961.0,,,81.625,18.5,9.125,21.1875,0.0,3.1125,8.25625,1.5,,,,0.0,男,310_260000090,毕业,201503,310_20158310080099,23.375,17.75,0,0.0,4506.75,20.2075,50.0,0.0,0.0,0.0,0.0,8.75,20158310081359,s4xnabqowbdfcrkt7ay46g,310_20158310081359,a0euanqnrrzbdsesy4rymw,39,0,18,0,0,88,201703,310_260000656,"2,7510",0,0,19.0,12.0
310_20158310081357,146.0,11,1513343646.0,,,87.25,19.125,12.5,21.85,3.0,3.075,8.4,1.5,,,,0.0,女,310_260000090,毕业,201503,310_20158310080099,23.625,19.125,0,3.96,5968.0,25.065,50.0,4.0,0.0,0.75,0.0,8.0,20158310081357,pzxoabwofaznzttddhga3w,310_20158310081357,a0euanqnrrzbdsesy4rymw,39,0,19,0,0,87,201703,310_260000656,"2,7510",0,0,17.0,12.0
310_20158310081384,117.0,12,1512926156.0,,,73.77777777777777,14.0,10.0,17.65,0.0,2.8333333333333335,6.016666666666667,1.3333333333333333,,,,0.0,男,310_260000090,注册,201503,310_20158310080099,21.22222222222222,18.444444444444443,0,0.0,1972.75,16.1475,50.0,0.0,0.0,0.0,0.0,6.5,20158310081384,8fxqadaowk9ikk5g51rvya,310_20158310081384,a0euanqnrrzbdsesy4rymw,39,0,16,0,0,79,201703,310_260000656,"2,7510",0,0,12.0,12.0
310_20158310081364,79.0,12,1513799830.0,,,69.0,15.625,6.625,24.416666666666668,0.0,3.15,6.61875,1.5,,,,0.0,女,310_260000090,毕业,201503,310_20158310080099,16.625,18.875,0,0.0,2554.25,24.04,50.0,0.0,0.0,0.0,0.0,3.0,20158310081364,k3x4atoopivjvy80avh-qq,310_20158310081364,a0euanqnrrzbdsesy4rymw,14,0,18,0,0,56,201703,310_260000656,"2,7510",0,0,12.0,12.0
310_20158310081374,128.0,11,1513343606.0,,,87.125,17.125,11.875,23.0,0.0,3.225,8.10625,2.5,,,,0.0,女,310_260000090,毕业,201503,310_20158310080099,23.25,21.0,0,5.7475,9692.75,39.0,50.0,8.75,0.0,1.0,0.0,3.5,20158310081374,n8ngacgo1zddlii8zcrnpw,310_20158310081374,a0euanqnrrzbdsesy4rymw,32,0,19,0,0,88,201703,310_260000656,"2,7510",0,0,17.0,20.0
310_20158310081368,106.0,10,1510863282.0,,,89.71428571428571,22.714285714285715,14.571428571428571,,3.142857142857143,3.6857142857142855,9.692857142857143,2.857142857142857,,,,0.0,女,310_260000090,毕业,201503,310_20158310080099,24.285714285714285,12.0,0,6.8325,3087.0,34.3,50.0,8.75,0.0,1.25,0.0,2.75,20158310081368,accdaraoezrepei-v4tdea,310_20158310081368,a0euanqnrrzbdsesy4rymw,30,0,19,0,0,87,201703,310_260000656,"2,7510",0,0,18.0,20.0
310_20158310081371,109.0,11,1513343387.0,,,82.625,16.875,10.375,27.083333333333332,0.0,3.1875,6.91875,1.5,,,,0.0,女,310_260000090,毕业,201503,310_20158310080099,21.75,22.0,0,0.0,6520.5,30.325,50.0,0.0,0.0,0.0,0.0,4.75,20158310081371,kb-wabkod5xcg3sicuqysw,310_20158310081371,a0euanqnrrzbdsesy4rymw,38,0,19,0,0,81,201703,310_260000656,"2,7510",0,0,12.0,12.0
310_20158310081362,211.0,11,1512851431.0,,,84.5,17.5,11.0,26.666666666666668,0.0,3.1875,7.7625,1.5,,,,0.0,女,310_260000090,毕业,201503,310_20158310080099,21.25,22.25,0,0.0,3522.75,8.385,50.0,0.0,0.0,0.0,0.0,12.75,20158310081362,-xfdascokifptmn9b391gg,310_20158310081362,a0euanqnrrzbdsesy4rymw,29,0,16,0,0,75,201703,310_260000656,"2,7510",0,0,18.0,12.0
310_20158310081370,195.0,11,1513351013.0,,0.5714285714285714,85.125,18.875,12.0,22.416666666666668,0.0,3.3375,8.2875,1.5,1510737553.0,2.0,2.0,0.0,女,310_260000090,毕业,201503,310_20158310080099,22.25,18.875,0,2.8725,4103.5,13.38,50.0,0.5,0.0,0.5,0.0,11.5,20158310081370,m8qrapens5fm86howkukma,310_20158310081370,a0euanqnrrzbdsesy4rymw,38,0,19,0,0,87,201703,310_260000656,"2,7510",0,0,18.0,12.0
310_20158310081378,66.0,11,1510762075.0,,,92.0,20.375,13.125,22.9375,0.0,3.2625,9.0375,1.5,1490812749.0,1.0,2.0,0.0,女,310_260000090,毕业,201503,310_20158310080099,23.625,21.0,0,1.785,6587.75,44.8625,50.0,2.75,0.0,0.25,0.0,2.25,20158310081378,n68naryovk5irinzznoxqa,310_20158310081378,a0euanqnrrzbdsesy4rymw,35,0,20,0,0,86,201703,310_260000656,"2,7510",0,0,19.0,12.0
310_20158310081385,206.0,22,1512077420.0,0.015787037037037037,,78.125,16.875,10.625,21.678571428571427,0.0,3.3375,6.93125,1.5,,,,0.0,女,310_260000090,毕业,201503,310_20158310080099,21.0,18.0,0,0.0,6126.25,35.29,50.0,0.0,0.0,0.0,0.0,7.25,20158310081385,x9iiateokobfcaz06vstrq,310_20158310081385,a0euanqnrrzbdsesy4rymw,32,0,19,0,0,75,201703,310_260000656,"2,7510",0,0,12.0,12.0
310_20158310081352,81.0,12,1510846369.0,,0.2764811490125673,70.0,14.555555555555555,9.11111111111111,13.9375,0.0,2.8333333333333335,6.05,1.3333333333333333,,,,0.0,女,310_260000090,注册,201503,310_20158310080099,17.0,19.22222222222222,0,0.0,8476.25,33.365,50.0,0.0,0.0,0.0,0.0,3.25,20158310081352,wsx2aa-otbln-e8fvqjhkw,310_20158310081352,a0euanqnrrzbdsesy4rymw,28,0,18,0,0,70,201703,310_260000656,"2,7510",0,0,12.0,12.0
310_20158310081363,88.0,12,1509975818.0,,,78.25,15.75,10.25,21.625,0.0,3.1125,7.39375,1.5,,,,0.0,男,310_260000090,注册,201503,310_20158310080099,20.5,19.875,0,0.0,1773.75,12.1225,50.0,0.0,0.0,0.0,0.0,7.75,20158310081363,6-qsacoo1plci8fgjspvoa,310_20158310081363,a0euanqnrrzbdsesy4rymw,33,0,16,0,0,77,201703,310_260000656,"2,7510",0,0,16.0,12.0
310_20158310081346,318.0,51,1513632054.0,0.02616898148148148,,73.76923076923077,16.23076923076923,7.153846153846154,23.1875,0.07692307692307693,1.9153846153846155,9.5,2.2615384615384615,1490817529.0,1.0,1.0,0.0,女,310_260000090,注册,201503,310_20158310080099,21.846153846153847,14.846153846153847,0,0.0,2548.875,25.8825,75.0,0.0,0.0,0.0,0.0,13.0,20158310081346,1zksafinmrvpqjt9zibq0w,310_20158310081346,a0euanqnrrzbdsesy4rymw,34,0,19,0,0,83,201703,310_260000656,"2,7510",0,0,18.0,12.0
310_20158310081383,220.0,11,1513973979.0,,,86.375,20.375,11.375,21.05,2.75,3.2625,8.9375,2.5,1510485832.0,1.0,2.0,0.0,女,310_260000090,毕业,201503,310_20158310080099,19.125,20.75,0,5.7475,15993.0,28.105,50.0,10.25,0.0,1.0,0.0,10.25,20158310081383,0m1vasioxpzmxxaesywerw,310_20158310081383,a0euanqnrrzbdsesy4rymw,35,0,19,0,0,94,201703,310_260000656,"2,7510",0,0,20.0,20.0
310_20168310080640,466.0,2380,1515015352.0,6648.915451388889,0.4358974358974359,94.4,16.2,7.933333333333334,45.111111111111114,12.333333333333334,0.0,14.266666666666667,3.1433333333333335,,,,22.5,女,310_260000247,注册,201603,310_20168310080024,38.6,14.133333333333333,0,6.895,1628.8333333333333,43.221666666666664,83.33333333333333,23.5,0.0,1.1666666666666667,0.0,6.0,20168310080640,5ozyafgnj6polzsaypbxpw,310_20168310080640,a0euanqnrrzbdsesy4rymw,39,0,19,0,0,94,201703,310_260000656,"2,7510",0,0,16.0,20.0
310_20168310080633,174.0,15,1511801064.0,,,86.07142857142857,16.642857142857142,8.285714285714286,67.9,0.0,0.0,15.553571428571429,2.732142857142857,1527076874.0,2.0,2.0,0.0,女,310_260000247,注册,201603,310_20168310080024,36.857142857142854,5.928571428571429,0,2.87,5631.6,61.734,80.0,0.4,0.0,0.4,0.0,5.8,20168310080633,xsqgapkn2idhzml-pxrtgg,310_20168310080633,a0euanqnrrzbdsesy4rymw,30,0,19,0,0,85,201703,310_260000656,"2,7510",0,0,20.0,16.0
310_20168310080645,191.0,18,1513208430.0,,,59.5,13.571428571428571,3.7142857142857144,16.083333333333332,0.0,0.0,11.310714285714285,2.6392857142857142,,,,0.0,男,310_260000247,注册,201603,310_20168310080024,21.785714285714285,6.428571428571429,0,0.0,4236.142857142857,17.61,71.42857142857143,0.0,0.0,0.0,0.0,6.428571428571429,20168310080645,o7imaewow7fbnf5j1lbizg,310_20168310080645,a0euanqnrrzbdsesy4rymw,28,0,17,0,0,69,201703,310_260000656,"2,7510",0,0,12.0,12.0
310_20168310080632,27.0,17,1511963381.0,,,40.30769230769231,9.692307692307692,2.076923076923077,,0.0,0.0,10.992307692307692,2.726923076923077,,,,0.0,女,310_260000247,注册,201603,310_20168310080024,11.615384615384615,3.230769230769231,0,0.0,389.42857142857144,23.13142857142857,71.42857142857143,0.0,0.0,0.0,0.0,1.8571428571428572,20168310080632,mxivadiov4bkfk-mng8dzg,310_20168310080632,a0euanqnrrzbdsesy4rymw,15,0,12,0,0,51,201703,310_260000656,"2,7510",0,0,12.0,12.0
310_20168310080678,428.0,12528,1512826166.0,875.267962962963,,80.92857142857143,14.642857142857142,8.357142857142858,70.0,32.857142857142854,0.0,14.4,2.960714285714286,1527073311.0,3.0,3.0,2019.6666666666667,女,310_260000247,注册,201603,310_20168310080024,34.42857142857143,6.071428571428571,0,9.043333333333333,-6048.0,46.17666666666667,77.77833333333334,2.8333333333333335,0.0,1.3333333333333333,0.0,7.833333333333333,20168310080678,ze3sapon9b1n6-aoxk9zcq,310_20168310080678,a0euanqnrrzbdsesy4rymw,31,0,19,0,0,88,201703,310_260000656,"2,7510",96,0,18.0,20.0
310_20168310080648,223.0,12654,1513273450.0,1358.9477314814815,,58.214285714285715,11.714285714285714,3.357142857142857,,20.285714285714285,0.0,11.05,2.6535714285714285,,,,1309.5,女,310_260000247,注册,201603,310_20168310080024,26.285714285714285,3.142857142857143,0,0.0,2286.0,35.528333333333336,83.33333333333333,0.0,0.0,0.0,0.0,2.3333333333333335,20168310080648,2sizauoon7lbahadikjuew,310_20168310080648,a0euanqnrrzbdsesy4rymw,28,0,12,0,0,64,201703,310_260000656,"2,7510",7,0,12.0,12.0
310_20168310080674,183.0,435,1512052645.0,0.4736111111111111,,94.76923076923077,18.76923076923077,9.076923076923077,69.3,2.6153846153846154,0.0,17.53076923076923,3.2884615384615383,,,,0.0,女,310_260000247,注册,201603,310_20168310080024,39.61538461538461,6.461538461538462,0,6.608,3759.6,53.278,80.0,4.0,0.0,1.0,0.0,8.4,20168310080674,s8z0abgo8jrcb9blop1pag,310_20168310080674,a0euanqnrrzbdsesy4rymw,39,0,19,0,0,97,201703,310_260000656,"2,7510",0,0,19.0,20.0
310_20168310080663,560.0,357,1514978295.0,0.8875810185185186,,95.46666666666667,16.466666666666665,8.066666666666666,52.35,2.0,0.0,15.85,3.13,1512161719.0,1.0,1.0,1.4285714285714286,女,310_260000247,注册,201603,310_20168310080024,37.86666666666667,14.066666666666666,0,8.757142857142858,-636.1428571428571,56.604285714285716,85.71428571428571,17.0,0.0,1.4285714285714286,0.0,7.142857142857143,20168310080663,drwcafonmohn-bnfv-zhda,310_20168310080663,a0euanqnrrzbdsesy4rymw,36,0,19,0,0,95,201703,310_260000656,"2,7510",0,0,20.0,20.0
310_20168310080635,47.0,17,1512140207.0,,,73.76923076923077,9.76923076923077,5.153846153846154,,0.0,0.0,11.092307692307692,2.9384615384615387,,,,0.0,男,310_260000247,注册,201603,310_20168310080024,41.61538461538461,3.230769230769231,0,0.0,1900.8333333333333,29.45,83.33333333333333,0.0,0.0,0.0,0.0,3.5,20168310080635,svujaceo0qzeabekpdlxxa,310_20168310080635,a0euanqnrrzbdsesy4rymw,38,0,12,0,0,74,201703,310_260000656,"2,7510",0,0,12.0,12.0
310_20158310071442,267.0,60,1511988842.0,119.2213888888889,,87.71428571428571,7.142857142857143,8.571428571428571,25.9375,0.8571428571428571,4.071428571428571,8.285714285714286,2.8,1481913213.0,1.0,1.0,0.0,女,310_260000090,毕业,201503,310_20158310070099,38.285714285714285,18.571428571428573,0,1.45,-88434.66666666667,58.333333333333336,66.66666666666667,5.0,0.0,0.3333333333333333,0.0,13.666666666666666,20158310071442,q8kaaskowblpauzypmfs4w,310_20158310071442,a0euanqnrrzbdsesy4rymw,39,0,20,0,0,98,201703,310_260000656,7510,0,0,19.6,19.6
310_20158310071458,98.0,12,1511982818.0,,,80.28571428571429,6.571428571428571,8.428571428571429,31.0,0.0,3.6857142857142855,7.514285714285714,2.8,,,,0.0,女,310_260000090,毕业,201503,310_20158310070099,33.0,18.428571428571427,0,1.45,3334.3333333333335,40.843333333333334,66.66666666666667,1.6666666666666667,0.0,0.3333333333333333,0.0,6.0,20158310071458,5ybyas-oz7tdleb2gtqjxa,310_20158310071458,a0euanqnrrzbdsesy4rymw,36,0,20,0,0,95,201703,310_260000656,7510,0,0,19.6,19.6
310_20158310071408,118.0,12,1510758041.0,,,85.57142857142857,6.857142857142857,8.571428571428571,28.583333333333332,3.857142857142857,3.642857142857143,8.371428571428572,2.8,,,,0.0,女,310_260000090,毕业,201503,310_20158310070099,37.57142857142857,17.714285714285715,0,0.0,8494.666666666666,39.733333333333334,66.66666666666667,0.0,0.0,0.0,0.0,12.0,20158310071408,slxmacso5j9dgn0ewhyhjq,310_20158310071408,a0euanqnrrzbdsesy4rymw,38,0,20,0,0,97,201703,310_260000656,7510,0,0,19.6,19.6
310_20158310071459,298.0,24,1514197216.0,433.6047222222222,0.6305418719211823,87.28571428571429,7.0,8.571428571428571,31.75,0.7142857142857143,4.071428571428571,8.371428571428572,2.8,,,,0.0,女,310_260000090,毕业,201503,310_20158310070099,37.714285714285715,18.714285714285715,0,1.45,20582.666666666668,55.53333333333333,66.66666666666667,1.0,0.0,0.3333333333333333,0.0,8.333333333333334,20158310071459,g3sxas-oyphoulhrnt70wg,310_20158310071459,a0euanqnrrzbdsesy4rymw,36,0,20,0,0,95,201703,310_260000656,7510,0,0,19.6,19.6
310_20158310071431,122.0,564,1509720359.0,41.992777777777775,,80.0,6.571428571428571,8.285714285714286,23.4,5.571428571428571,3.4285714285714284,7.371428571428571,2.8,,,,0.0,女,310_260000090,毕业,201503,310_20158310070099,34.142857142857146,17.428571428571427,0,0.0,8406.333333333334,58.693333333333335,66.66666666666667,0.0,0.0,0.0,0.0,6.333333333333333,20158310071431,5bl3abeojq1of5vtsgw5-a,310_20158310071431,a0euanqnrrzbdsesy4rymw,33,0,20,0,0,92,201703,310_260000656,7510,0,0,19.6,19.6
310_20158310071468,169.0,12,1511982402.0,,,83.71428571428571,6.142857142857143,8.428571428571429,30.916666666666668,0.0,4.071428571428571,7.6571428571428575,2.8,1490470151.0,1.0,1.0,0.0,女,310_260000090,毕业,201503,310_20158310070099,36.285714285714285,18.428571428571427,0,1.45,2747.6666666666665,22.493333333333332,66.66666666666667,1.0,0.0,0.3333333333333333,0.0,9.666666666666666,20158310071468,7r6raa6o2zrbxx62oyab5g,310_20158310071468,a0euanqnrrzbdsesy4rymw,39,0,20,0,0,98,201703,310_260000656,7510,0,0,19.6,19.6
310_20158310071429,260.0,108,1514819082.0,84.91347222222223,,87.71428571428571,7.142857142857143,8.571428571428571,25.85,8.285714285714286,4.2,8.228571428571428,2.8,,,,0.0,女,310_260000090,毕业,201503,310_20158310070099,38.285714285714285,18.571428571428573,0,1.45,14400.333333333334,46.29666666666667,66.66666666666667,3.6666666666666665,0.0,0.3333333333333333,0.0,11.333333333333334,20158310071429,y69uasoo6otoq4c5dgi4pa,310_20158310071429,a0euanqnrrzbdsesy4rymw,39,0,20,0,0,98,201703,310_260000656,7510,0,0,19.6,19.6
